Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2026-03-30,S004,P0012,Household,West,1250,5,0,5,12.76,0.2,Cloudy,0,14.34,Spring
2026-03-30,S004,P0013,Bakery,West,9,7,0,6,3.51,0.15,Sunny,1,4.04,Spring
2026-03-30,S004,P0014,Bakery,West,850,10,0,9,3.46,0.15,Sunny,1,4.17,Spring
2026-03-30,S004,P0015,Produce,West,1531,15,0,13,2.9,0,Sunny,1,2.41,Spring
2026-03-30,S004,P0016,Produce,West,1226,16,0,16,3.11,0,Sunny,0,2.68,Spring
2026-03-30,S004,P0017,Meat,West,371,8,0,8,10.03,0.15,Rainy,1,10.75,Spring
2026-03-30,S004,P0018,Meat,West,410,14,0,15,9.98,0,Snowy,0,8.39,Spring
2026-03-30,S004,P0019,Canned Goods,West,9,10,0,8,2.03,0,Snowy,0,1.72,Spring
2026-03-30,S004,P0020,Canned Goods,West,1119,28,0,29,1.93,0.2,Rainy,0,1.63,Spring
2026-03-30,S005,P0001,Snacks,Southwest,3,26,0,23,4.89,0,Snowy,0,4.26,Spring
2026-03-30,S005,P0002,Snacks,Southwest,27,4,0,3,5.12,0.2,Cloudy,0,4.85,Spring
2026-03-30,S005,P0003,Beverages,Southwest,1,31,0,30,2.37,0,Sunny,0,2.67,Spring
2026-03-30,S005,P0004,Beverages,Southwest,326,6,0,6,2.42,0,Snowy,1,2.22,Spring
2026-03-30,S005,P0005,Dairy,Southwest,1796,23,0,25,3.85,0.1,Windy,0,3.54,Spring
2026-03-30,S005,P0006,Dairy,Southwest,315,14,138,13,3.89,0,Sunny,0,3.66,Spring
2026-03-30,S005,P0007,Beverages,Southwest,506,40,0,44,2.39,0.15,Rainy,0,2.22,Spring
2026-03-30,S005,P0008,Frozen Foods,Southwest,11,31,0,31,6.92,0.15,Windy,0,7.88,Spring
2026-03-30,S005,P0009,Personal Care,Southwest,1992,6,0,6,8.27,0,Windy,0,8.64,Spring
2026-03-30,S005,P0010,Snacks,Southwest,147,5,0,4,5.01,0,Cloudy,0,4.26,Spring
2026-03-30,S005,P0011,Household,Southwest,1196,25,268,27,12.61,0.2,Rainy,0,10.86,Spring
2026-03-30,S005,P0012,Household,Southwest,18,21,0,20,13.16,0,Cloudy,0,13.93,Spring
2026-03-30,S005,P0013,Bakery,Southwest,1839,33,0,28,3.32,0,Sunny,0,3.8,Spring
2026-03-30,S005,P0014,Bakery,Southwest,1037,9,0,7,3.38,0.2,Sunny,0,4.04,Spring
2026-03-30,S005,P0015,Produce,Southwest,20,11,0,11,3.14,0,Snowy,0,3.34,Spring
2026-03-30,S005,P0016,Produce,Southwest,0,36,0,33,2.87,0.2,Rainy,0,3.08,Spring
2026-03-30,S005,P0017,Meat,Southwest,900,31,0,27,10.31,0,Windy,0,8.16,Spring
2026-03-30,S005,P0018,Meat,Southwest,385,35,70,34,9.53,0,Sunny,0,11.53,Spring
2026-03-30,S005,P0019,Canned Goods,Southwest,642,2,0,1,2.03,0,Windy,1,1.89,Spring
2026-03-30,S005,P0020,Canned Goods,Southwest,1579,22,0,23,1.99,0,Cloudy,0,1.88,Spring
2026-03-31,S001,P0001,Snacks,Northeast,454,16,451,17,5.02,0,Snowy,1,4.41,Spring
2026-03-31,S001,P0002,Snacks,Northeast,1954,31,488,32,5.13,0,Windy,0,5.89,Spring
2026-03-31,S001,P0003,Beverages,Northeast,164,3,0,2,2.38,0.2,Sunny,0,2.85,Spring
2026-03-31,S001,P0004,Beverages,Northeast,24,1,0,1,2.59,0.15,Sunny,0,2.72,Spring
2026-03-31,S001,P0005,Dairy,Northeast,1513,37,0,37,3.98,0,Windy,0,4.34,Spring
2026-03-31,S001,P0006,Dairy,Northeast,654,25,0,24,3.89,0.15,Sunny,1,3.83,Spring
2026-03-31,S001,P0007,Beverages,Northeast,786,16,0,16,2.53,0.15,Cloudy,0,2.15,Spring
2026-03-31,S001,P0008,Frozen Foods,Northeast,787,4,0,3,7.15,0.1,Snowy,0,6.46,Spring
2026-03-31,S001,P0009,Personal Care,Northeast,86,36,92,40,8.76,0,Snowy,0,10.01,Spring
2026-03-31,S001,P0010,Snacks,Northeast,1195,6,0,5,5.13,0.15,Cloudy,0,5.36,Spring
2026-03-31,S001,P0011,Household,Northeast,1784,23,0,24,12.95,0,Snowy,0,14.88,Spring
2026-03-31,S001,P0012,Household,Northeast,1540,4,0,4,13.29,0,Rainy,0,13.0,Spring
2026-03-31,S001,P0013,Bakery,Northeast,13,3,0,3,3.36,0.1,Sunny,0,3.27,Spring
2026-03-31,S001,P0014,Bakery,Northeast,1014,23,0,26,3.42,0,Rainy,0,3.86,Spring
2026-03-31,S001,P0015,Produce,Northeast,513,26,0,26,3.1,0,Snowy,0,3.36,Spring
2026-03-31,S001,P0016,Produce,Northeast,430,33,0,35,2.98,0.05,Sunny,0,3.12,Spring
2026-03-31,S001,P0017,Meat,Northeast,12,9,0,9,9.69,0,Rainy,0,9.28,Spring
2026-03-31,S001,P0018,Meat,Northeast,1810,26,0,27,10.45,0.2,Windy,0,9.98,Spring
2026-03-31,S001,P0019,Canned Goods,Northeast,0,54,0,53,1.99,0.05,Windy,0,2.01,Spring
2026-03-31,S001,P0020,Canned Goods,Northeast,3,13,0,14,2.09,0,Windy,1,2.21,Spring
2026-03-31,S002,P0001,Snacks,Southeast,14,11,0,10,4.93,0.05,Snowy,0,4.56,Spring
2026-03-31,S002,P0002,Snacks,Southeast,109,18,111,20,5.18,0.15,Rainy,0,5.21,Spring
2026-03-31,S002,P0003,Beverages,Southeast,1615,23,0,21,2.38,0,Windy,0,2.56,Spring
2026-03-31,S002,P0004,Beverages,Southeast,547,4,0,3,2.5,0,Sunny,0,2.75,Spring
2026-03-31,S002,P0005,Dairy,Southeast,0,36,0,40,4.03,0.1,Rainy,1,3.91,Spring
2026-03-31,S002,P0006,Dairy,Southeast,1706,26,0,22,4.16,0.15,Cloudy,1,4.05,Spring
2026-03-31,S002,P0007,Beverages,Southeast,0,40,0,41,2.56,0,Rainy,0,2.39,Spring
2026-03-31,S002,P0008,Frozen Foods,Southeast,0,37,0,37,6.71,0.15,Rainy,0,7.96,Spring
2026-03-31,S002,P0009,Personal Care,Southeast,1168,50,0,50,8.24,0.05,Snowy,0,7.09,Spring
2026-03-31,S002,P0010,Snacks,Southeast,75,11,63,9,4.97,0,Rainy,1,4.34,Spring
2026-03-31,S002,P0011,Household,Southeast,1878,24,0,20,12.9,0.1,Rainy,0,10.96,Spring
2026-03-31,S002,P0012,Household,Southeast,1434,6,298,6,13.18,0,Windy,0,13.12,Spring
2026-03-31,S002,P0013,Bakery,Southeast,1126,21,0,18,3.42,0.1,Sunny,0,4.17,Spring
2026-03-31,S002,P0014,Bakery,Southeast,410,32,0,29,3.62,0.1,Windy,1,2.86,Spring
2026-03-31,S002,P0015,Produce,Southeast,1100,1,0,0,3.04,0.05,Sunny,0,2.45,Spring
2026-03-31,S002,P0016,Produce,Southeast,1783,32,0,34,2.93,0,Sunny,0,2.93,Spring
2026-03-31,S002,P0017,Meat,Southeast,22,3,0,2,10.09,0.1,Windy,0,9.67,Spring
2026-03-31,S002,P0018,Meat,Southeast,2103,28,463,31,10.15,0.2,Windy,0,11.03,Spring
2026-03-31,S002,P0019,Canned Goods,Southeast,396,32,396,28,1.99,0,Windy,0,2.05,Spring
2026-03-31,S002,P0020,Canned Goods,Southeast,1328,23,0,20,2.0,0,Sunny,0,2.3,Spring
2026-03-31,S003,P0001,Snacks,Midwest,1506,11,0,12,5.18,0,Rainy,0,5.6,Spring
2026-03-31,S003,P0002,Snacks,Midwest,1462,22,0,23,4.96,0.1,Windy,0,4.1,Spring
2026-03-31,S003,P0003,Beverages,Midwest,1081,7,61,6,2.52,0.05,Snowy,0,2.02,Spring
2026-03-31,S003,P0004,Beverages,Midwest,0,26,0,24,2.6,0.15,Rainy,0,2.21,Spring
2026-03-31,S003,P0005,Dairy,Midwest,111,5,0,5,4.15,0.1,Rainy,0,4.09,Spring
2026-03-31,S003,P0006,Dairy,Midwest,0,20,0,21,4.15,0.05,Sunny,0,4.63,Spring
2026-03-31,S003,P0007,Beverages,Midwest,650,33,0,28,2.57,0.2,Rainy,0,2.75,Spring
2026-03-31,S003,P0008,Frozen Foods,Midwest,1680,42,125,44,6.71,0.1,Snowy,0,6.56,Spring
2026-03-31,S003,P0009,Personal Care,Midwest,1691,25,0,21,8.47,0.05,Sunny,0,9.12,Spring
2026-03-31,S003,P0010,Snacks,Midwest,18,13,0,13,5.23,0.2,Sunny,0,4.38,Spring
2026-03-31,S003,P0011,Household,Midwest,1853,26,0,23,13.37,0,Windy,0,15.06,Spring
2026-03-31,S003,P0012,Household,Midwest,15,22,0,21,12.63,0,Windy,0,12.42,Spring
2026-03-31,S003,P0013,Bakery,Midwest,4,29,0,25,3.66,0.05,Windy,0,2.91,Spring
2026-03-31,S003,P0014,Bakery,Midwest,14,8,0,8,3.6,0,Sunny,0,3.32,Spring
2026-03-31,S003,P0015,Produce,Midwest,1845,14,0,12,3.03,0,Cloudy,1,2.88,Spring
2026-03-31,S003,P0016,Produce,Midwest,1191,26,0,28,3.12,0.15,Snowy,0,2.45,Spring
2026-03-31,S003,P0017,Meat,Midwest,1832,10,0,9,10.39,0.05,Snowy,0,9.55,Spring
2026-03-31,S003,P0018,Meat,Midwest,524,22,0,23,10.25,0.05,Rainy,0,9.37,Spring
2026-03-31,S003,P0019,Canned Goods,Midwest,114,1,97,1,2.05,0.05,Sunny,0,2.04,Spring
2026-03-31,S003,P0020,Canned Goods,Midwest,1688,31,0,26,2.08,0.15,Windy,0,2.36,Spring
2026-03-31,S004,P0001,Snacks,West,1581,25,0,21,4.81,0,Cloudy,0,4.33,Spring
2026-03-31,S004,P0002,Snacks,West,9,9,0,8,5.2,0.05,Sunny,0,5.98,Spring
2026-03-31,S004,P0003,Beverages,West,193,49,0,42,2.41,0.05,Sunny,0,2.41,Spring
2026-03-31,S004,P0004,Beverages,West,1,31,0,27,2.49,0.1,Cloudy,0,2.18,Spring
2026-03-31,S004,P0005,Dairy,West,19,4,0,3,4.03,0.15,Rainy,0,3.71,Spring
2026-03-31,S004,P0006,Dairy,West,1467,25,0,25,4.18,0,Snowy,0,4.78,Spring
2026-03-31,S004,P0007,Beverages,West,18,9,0,9,2.46,0.1,Sunny,0,2.89,Spring
2026-03-31,S004,P0008,Frozen Foods,West,0,25,0,28,6.69,0.2,Rainy,0,8.05,Spring
2026-03-31,S004,P0009,Personal Care,West,736,18,0,15,8.23,0.1,Snowy,0,8.65,Spring
2026-03-31,S004,P0010,Snacks,West,313,8,301,7,4.95,0.2,Rainy,0,5.07,Spring
2026-03-31,S004,P0011,Household,West,1636,6,0,6,13.63,0.05,Sunny,0,13.37,Spring
2026-03-31,S004,P0012,Household,West,1250,5,0,4,13.25,0.1,Snowy,0,15.21,Spring
2026-03-31,S004,P0013,Bakery,West,11,4,0,3,3.64,0,Snowy,0,3.92,Spring
2026-03-31,S004,P0014,Bakery,West,844,19,0,20,3.45,0,Sunny,0,3.03,Spring
2026-03-31,S004,P0015,Produce,West,1534,10,0,10,2.87,0.05,Cloudy,1,2.79,Spring
2026-03-31,S004,P0016,Produce,West,1222,22,0,21,2.89,0,Windy,0,3.51,Spring
2026-03-31,S004,P0017,Meat,West,371,7,0,6,9.89,0.05,Windy,0,10.22,Spring
2026-03-31,S004,P0018,Meat,West,410,14,0,12,10.11,0.1,Cloudy,0,11.46,Spring
2026-03-31,S004,P0019,Canned Goods,West,6,15,0,16,2.05,0.1,Rainy,0,2.02,Spring
2026-03-31,S004,P0020,Canned Goods,West,1114,34,0,34,1.95,0,Cloudy,0,1.86,Spring
2026-03-31,S005,P0001,Snacks,Southwest,0,47,0,49,4.88,0.05,Windy,0,5.91,Spring
2026-03-31,S005,P0002,Snacks,Southwest,92,9,68,7,5.2,0,Windy,0,4.77,Spring
2026-03-31,S005,P0003,Beverages,Southwest,8,18,0,15,2.52,0,Snowy,0,2.95,Spring
2026-03-31,S005,P0004,Beverages,Southwest,699,2,371,1,2.5,0.05,Windy,1,2.61,Spring
2026-03-31,S005,P0005,Dairy,Southwest,2102,25,308,26,3.85,0.2,Rainy,0,4.11,Spring
2026-03-31,S005,P0006,Dairy,Southwest,176,15,0,16,4.0,0.15,Windy,1,4.22,Spring
2026-03-31,S005,P0007,Beverages,Southwest,507,37,0,35,2.54,0,Cloudy,0,2.38,Spring
2026-03-31,S005,P0008,Frozen Foods,Southwest,228,32,219,32,6.66,0,Rainy,0,7.11,Spring
2026-03-31,S005,P0009,Personal Care,Southwest,1986,15,0,13,8.22,0.1,Snowy,0,8.13,Spring
2026-03-31,S005,P0010,Snacks,Southwest,147,6,0,5,4.86,0,Windy,0,5.68,Spring
2026-03-31,S005,P0011,Household,Southwest,913,48,0,53,12.59,0.1,Sunny,0,11.25,Spring
2026-03-31,S005,P0012,Household,Southwest,18,19,0,17,13.33,0.15,Snowy,0,15.3,Spring
2026-03-31,S005,P0013,Bakery,Southwest,1846,20,0,19,3.52,0.2,Rainy,0,3.64,Spring
2026-03-31,S005,P0014,Bakery,Southwest,1030,20,0,22,3.64,0,Windy,0,3.31,Spring
2026-03-31,S005,P0015,Produce,Southwest,403,5,380,5,3.13,0.2,Windy,0,3.12,Spring
2026-03-31,S005,P0016,Produce,Southwest,0,45,0,49,2.91,0,Cloudy,0,2.54,Spring
2026-03-31,S005,P0017,Meat,Southwest,895,37,0,41,9.6,0.05,Windy,0,8.18,Spring
2026-03-31,S005,P0018,Meat,Southwest,311,41,0,42,9.76,0,Sunny,0,8.83,Spring
2026-03-31,S005,P0019,Canned Goods,Southwest,642,2,0,1,1.96,0,Rainy,1,2.17,Spring
2026-03-31,S005,P0020,Canned Goods,Southwest,1732,31,159,30,2.06,0.1,Sunny,0,1.93,Spring
2026-04-01,S001,P0001,Snacks,Northeast,3,16,0,18,4.87,0.2,Rainy,0,5.28,Spring
2026-04-01,S001,P0002,Snacks,Northeast,1471,21,0,18,4.92,0.05,Snowy,0,5.88,Spring
2026-04-01,S001,P0003,Beverages,Northeast,517,1,352,1,2.52,0.2,Rainy,0,2.0,Spring
2026-04-01,S001,P0004,Beverages,Northeast,23,2,0,1,2.59,0,Windy,0,2.8,Spring
2026-04-01,S001,P0005,Dairy,Northeast,1521,23,0,25,4.02,0.05,Snowy,0,3.64,Spring
2026-04-01,S001,P0006,Dairy,Northeast,755,51,120,54,3.99,0.15,Cloudy,0,3.73,Spring
2026-04-01,S001,P0007,Beverages,Northeast,786,15,0,16,2.58,0,Rainy,0,2.3,Spring
2026-04-01,S001,P0008,Frozen Foods,Northeast,785,6,0,6,6.94,0,Sunny,1,7.97,Spring
2026-04-01,S001,P0009,Personal Care,Northeast,0,39,0,42,8.38,0,Windy,0,7.58,Spring
2026-04-01,S001,P0010,Snacks,Northeast,1192,10,0,10,5.17,0,Rainy,1,4.67,Spring
2026-04-01,S001,P0011,Household,Northeast,1942,15,154,15,12.58,0,Cloudy,0,14.81,Spring
2026-04-01,S001,P0012,Household,Northeast,1786,4,246,4,13.63,0.05,Rainy,0,14.81,Spring
2026-04-01,S001,P0013,Bakery,Northeast,173,7,163,6,3.54,0.05,Cloudy,0,3.0,Spring
2026-04-01,S001,P0014,Bakery,Northeast,1018,15,0,16,3.42,0,Windy,0,3.93,Spring
2026-04-01,S001,P0015,Produce,Northeast,505,37,0,39,2.9,0,Rainy,0,2.56,Spring
2026-04-01,S001,P0016,Produce,Northeast,428,33,0,34,2.86,0.15,Sunny,0,3.01,Spring
2026-04-01,S001,P0017,Meat,Northeast,9,12,0,10,10.04,0,Sunny,0,11.06,Spring
2026-04-01,S001,P0018,Meat,Northeast,1805,32,0,33,9.67,0,Cloudy,0,9.27,Spring
2026-04-01,S001,P0019,Canned Goods,Northeast,0,46,0,45,1.97,0.2,Windy,0,1.85,Spring
2026-04-01,S001,P0020,Canned Goods,Northeast,302,30,311,28,2.02,0,Sunny,0,2.03,Spring
2026-04-01,S002,P0001,Snacks,Southeast,12,13,0,13,4.83,0.05,Rainy,0,5.56,Spring
2026-04-01,S002,P0002,Snacks,Southeast,0,15,0,17,5.2,0,Rainy,0,5.14,Spring
2026-04-01,S002,P0003,Beverages,Southeast,1610,29,0,31,2.59,0,Snowy,0,2.65,Spring
2026-04-01,S002,P0004,Beverages,Southeast,544,8,0,7,2.5,0,Rainy,0,2.35,Spring
2026-04-01,S002,P0005,Dairy,Southeast,0,58,0,54,4.17,0,Snowy,1,4.35,Spring
2026-04-01,S002,P0006,Dairy,Southeast,2132,30,430,27,4.11,0,Rainy,0,4.1,Spring
2026-04-01,S002,P0007,Beverages,Southeast,182,21,179,21,2.55,0,Snowy,0,2.84,Spring
2026-04-01,S002,P0008,Frozen Foods,Southeast,0,43,0,43,6.95,0,Sunny,0,7.46,Spring
2026-04-01,S002,P0009,Personal Care,Southeast,1612,38,438,40,8.25,0.15,Cloudy,1,10.02,Spring
2026-04-01,S002,P0010,Snacks,Southeast,10,12,0,10,4.75,0.15,Sunny,1,4.72,Spring
2026-04-01,S002,P0011,Household,Southeast,1866,41,0,41,12.57,0,Cloudy,0,12.93,Spring
2026-04-01,S002,P0012,Household,Southeast,1535,8,401,8,13.0,0.1,Snowy,0,11.49,Spring
2026-04-01,S002,P0013,Bakery,Southeast,1116,35,0,36,3.44,0,Windy,0,2.88,Spring
2026-04-01,S002,P0014,Bakery,Southeast,408,34,0,30,3.41,0,Rainy,0,3.69,Spring
2026-04-01,S002,P0015,Produce,Southeast,1099,2,0,1,2.86,0.2,Rainy,0,3.43,Spring
2026-04-01,S002,P0016,Produce,Southeast,1777,40,0,34,2.89,0.1,Rainy,0,3.26,Spring
2026-04-01,S002,P0017,Meat,Southeast,20,5,0,4,9.69,0,Windy,0,10.44,Spring
2026-04-01,S002,P0018,Meat,Southeast,1698,17,52,19,9.57,0.15,Windy,0,10.42,Spring
2026-04-01,S002,P0019,Canned Goods,Southeast,10,16,0,16,2.04,0,Rainy,0,2.28,Spring
2026-04-01,S002,P0020,Canned Goods,Southeast,1609,28,285,27,2.02,0,Sunny,0,2.19,Spring
2026-04-01,S003,P0001,Snacks,Midwest,1615,6,107,5,4.81,0,Sunny,1,5.43,Spring
2026-04-01,S003,P0002,Snacks,Midwest,1457,28,0,29,5.2,0.2,Snowy,0,4.39,Spring
2026-04-01,S003,P0003,Beverages,Midwest,1020,7,0,6,2.51,0.05,Snowy,0,2.53,Spring
2026-04-01,S003,P0004,Beverages,Midwest,0,32,0,34,2.39,0.2,Cloudy,0,2.08,Spring
2026-04-01,S003,P0005,Dairy,Midwest,448,2,335,2,3.85,0,Sunny,0,3.71,Spring
2026-04-01,S003,P0006,Dairy,Midwest,0,25,0,24,3.8,0.2,Windy,0,4.54,Spring
2026-04-01,S003,P0007,Beverages,Midwest,869,46,229,50,2.38,0.15,Sunny,0,2.21,Spring
2026-04-01,S003,P0008,Frozen Foods,Midwest,1550,47,0,41,7.13,0.05,Sunny,0,6.23,Spring
2026-04-01,S003,P0009,Personal Care,Midwest,1692,21,0,19,8.86,0.1,Cloudy,0,8.11,Spring
2026-04-01,S003,P0010,Snacks,Midwest,9,26,0,28,4.87,0,Rainy,1,5.97,Spring
2026-04-01,S003,P0011,Household,Midwest,1837,48,0,46,12.55,0,Windy,0,10.71,Spring
2026-04-01,S003,P0012,Household,Midwest,97,18,81,19,13.59,0.05,Snowy,0,10.51,Spring
2026-04-01,S003,P0013,Bakery,Midwest,12,15,0,15,3.65,0,Cloudy,0,4.12,Spring
2026-04-01,S003,P0014,Bakery,Midwest,14,8,0,7,3.56,0,Sunny,0,2.97,Spring
2026-04-01,S003,P0015,Produce,Midwest,2091,29,257,29,3.07,0.05,Cloudy,0,3.33,Spring
2026-04-01,S003,P0016,Produce,Midwest,1418,43,239,44,3.07,0,Cloudy,0,3.4,Spring
2026-04-01,S003,P0017,Meat,Midwest,2005,17,178,18,9.63,0.2,Cloudy,0,8.0,Spring
2026-04-01,S003,P0018,Meat,Midwest,523,21,0,22,10.0,0,Rainy,1,11.63,Spring
2026-04-01,S003,P0019,Canned Goods,Midwest,17,1,0,0,1.97,0.2,Sunny,0,1.93,Spring
2026-04-01,S003,P0020,Canned Goods,Midwest,1700,11,0,12,2.02,0.05,Sunny,1,1.62,Spring
2026-04-01,S004,P0001,Snacks,West,1567,44,0,43,4.84,0,Snowy,0,4.48,Spring
2026-04-01,S004,P0002,Snacks,West,8,10,0,8,4.76,0.2,Cloudy,0,5.05,Spring
2026-04-01,S004,P0003,Beverages,West,206,27,0,29,2.41,0.15,Rainy,1,2.55,Spring
2026-04-01,S004,P0004,Beverages,West,10,16,0,15,2.54,0.1,Cloudy,0,2.2,Spring
2026-04-01,S004,P0005,Dairy,West,18,5,0,5,4.11,0.2,Rainy,0,3.44,Spring
2026-04-01,S004,P0006,Dairy,West,1448,52,0,57,4.15,0.05,Rainy,1,4.13,Spring
2026-04-01,S004,P0007,Beverages,West,15,12,0,12,2.48,0,Sunny,0,2.39,Spring
2026-04-01,S004,P0008,Frozen Foods,West,0,18,0,18,6.66,0,Sunny,1,7.24,Spring
2026-04-01,S004,P0009,Personal Care,West,737,15,0,12,8.7,0,Windy,0,9.4,Spring
2026-04-01,S004,P0010,Snacks,West,13,7,0,7,4.9,0.15,Sunny,0,4.34,Spring
2026-04-01,S004,P0011,Household,West,1637,3,0,3,12.73,0.2,Windy,0,15.22,Spring
2026-04-01,S004,P0012,Household,West,1610,5,360,5,13.18,0,Snowy,0,13.95,Spring
2026-04-01,S004,P0013,Bakery,West,7,9,0,7,3.63,0,Rainy,0,3.19,Spring
2026-04-01,S004,P0014,Bakery,West,852,7,0,6,3.61,0.2,Cloudy,0,3.09,Spring
2026-04-01,S004,P0015,Produce,West,1529,17,0,17,3.11,0.1,Snowy,0,2.47,Spring
2026-04-01,S004,P0016,Produce,West,1223,19,0,21,3.09,0.15,Rainy,1,2.95,Spring
2026-04-01,S004,P0017,Meat,West,367,13,0,11,9.9,0.2,Rainy,0,10.63,Spring
2026-04-01,S004,P0018,Meat,West,408,15,0,13,10.42,0.1,Sunny,0,10.73,Spring
2026-04-01,S004,P0019,Canned Goods,West,349,13,342,14,2.07,0,Snowy,0,2.17,Spring
2026-04-01,S004,P0020,Canned Goods,West,1119,24,0,27,1.99,0.2,Sunny,0,2.33,Spring
2026-04-01,S005,P0001,Snacks,Southwest,0,53,0,47,4.8,0,Windy,0,5.84,Spring
2026-04-01,S005,P0002,Snacks,Southwest,25,7,0,6,4.75,0,Sunny,0,4.51,Spring
2026-04-01,S005,P0003,Beverages,Southwest,10,14,0,13,2.39,0.2,Rainy,0,2.37,Spring
2026-04-01,S005,P0004,Beverages,Southwest,682,2,354,1,2.53,0,Rainy,0,2.49,Spring
2026-04-01,S005,P0005,Dairy,Southwest,1794,23,0,23,3.96,0.1,Rainy,0,4.39,Spring
2026-04-01,S005,P0006,Dairy,Southwest,568,16,393,16,3.81,0,Windy,0,4.33,Spring
2026-04-01,S005,P0007,Beverages,Southwest,514,24,0,26,2.47,0,Snowy,1,2.89,Spring
2026-04-01,S005,P0008,Frozen Foods,Southwest,149,30,140,28,7.27,0.15,Windy,0,6.52,Spring
2026-04-01,S005,P0009,Personal Care,Southwest,2093,10,104,10,8.79,0.15,Snowy,0,8.97,Spring
2026-04-01,S005,P0010,Snacks,Southwest,142,13,0,14,4.93,0.1,Rainy,0,5.86,Spring
2026-04-01,S005,P0011,Household,Southwest,1107,34,186,34,12.54,0.05,Sunny,0,12.15,Spring
2026-04-01,S005,P0012,Household,Southwest,11,29,0,29,12.66,0.15,Snowy,0,13.23,Spring
2026-04-01,S005,P0013,Bakery,Southwest,1851,11,0,10,3.46,0.15,Windy,0,2.85,Spring
2026-04-01,S005,P0014,Bakery,Southwest,1214,15,182,14,3.66,0.2,Windy,0,3.6,Spring
2026-04-01,S005,P0015,Produce,Southwest,20,9,0,7,2.86,0.2,Sunny,0,3.3,Spring
2026-04-01,S005,P0016,Produce,Southwest,0,44,0,50,3.1,0.15,Snowy,1,2.65,Spring
2026-04-01,S005,P0017,Meat,Southwest,893,38,0,34,9.74,0,Cloudy,0,8.37,Spring
2026-04-01,S005,P0018,Meat,Southwest,314,33,0,37,9.85,0,Cloudy,0,9.04,Spring
2026-04-01,S005,P0019,Canned Goods,Southwest,641,3,0,3,2.06,0.15,Cloudy,0,2.22,Spring
2026-04-01,S005,P0020,Canned Goods,Southwest,1570,33,0,32,2.04,0.15,Sunny,0,1.69,Spring
2026-04-02,S001,P0001,Snacks,Northeast,7,9,0,9,5.22,0.15,Sunny,0,4.91,Spring
2026-04-02,S001,P0002,Snacks,Northeast,1460,36,0,31,4.88,0.1,Sunny,0,5.67,Spring
2026-04-02,S001,P0003,Beverages,Northeast,414,3,251,3,2.5,0.1,Windy,0,2.9,Spring
2026-04-02,S001,P0004,Beverages,Northeast,369,3,347,3,2.5,0,Windy,0,2.3,Spring
2026-04-02,S001,P0005,Dairy,Northeast,1512,35,0,33,3.89,0,Sunny,1,4.17,Spring
2026-04-02,S001,P0006,Dairy,Northeast,637,46,0,39,4.06,0.05,Cloudy,0,4.67,Spring
2026-04-02,S001,P0007,Beverages,Northeast,783,19,0,16,2.48,0.05,Sunny,0,2.59,Spring
2026-04-02,S001,P0008,Frozen Foods,Northeast,1119,7,334,6,6.86,0.05,Rainy,1,7.21,Spring
2026-04-02,S001,P0009,Personal Care,Northeast,0,23,0,22,8.07,0,Windy,0,8.74,Spring
2026-04-02,S001,P0010,Snacks,Northeast,1192,9,0,8,4.89,0.05,Snowy,0,4.54,Spring
2026-04-02,S001,P0011,Household,Northeast,2261,41,491,40,12.87,0,Snowy,0,10.47,Spring
2026-04-02,S001,P0012,Household,Northeast,1539,5,0,4,12.81,0.2,Snowy,0,15.03,Spring
2026-04-02,S001,P0013,Bakery,Northeast,11,5,0,5,3.65,0,Windy,0,2.83,Spring
2026-04-02,S001,P0014,Bakery,Northeast,1016,18,0,16,3.46,0.05,Rainy,0,3.05,Spring
2026-04-02,S001,P0015,Produce,Northeast,510,28,0,24,2.96,0,Windy,0,2.67,Spring
2026-04-02,S001,P0016,Produce,Northeast,846,14,405,12,2.9,0,Rainy,0,3.54,Spring
2026-04-02,S001,P0017,Meat,Northeast,275,17,269,17,9.96,0.05,Rainy,0,10.44,Spring
2026-04-02,S001,P0018,Meat,Northeast,1805,31,0,27,10.2,0,Sunny,0,11.88,Spring
2026-04-02,S001,P0019,Canned Goods,Northeast,159,37,178,42,1.89,0.1,Sunny,1,2.06,Spring
2026-04-02,S001,P0020,Canned Goods,Northeast,280,39,296,44,1.92,0.2,Sunny,0,2.07,Spring
2026-04-02,S002,P0001,Snacks,Southeast,2,27,0,30,4.88,0,Snowy,0,5.69,Spring
2026-04-02,S002,P0002,Snacks,Southeast,0,14,0,12,4.8,0,Sunny,0,4.49,Spring
2026-04-02,S002,P0003,Beverages,Southeast,1606,34,0,31,2.45,0.1,Snowy,0,2.52,Spring
2026-04-02,S002,P0004,Beverages,Southeast,545,7,0,6,2.43,0.1,Rainy,0,2.11,Spring
2026-04-02,S002,P0005,Dairy,Southeast,0,42,0,42,4.14,0,Cloudy,1,4.27,Spring
2026-04-02,S002,P0006,Dairy,Southeast,1702,29,0,27,3.98,0.15,Rainy,0,4.54,Spring
2026-04-02,S002,P0007,Beverages,Southeast,6,16,0,14,2.54,0.05,Cloudy,0,2.6,Spring
2026-04-02,S002,P0008,Frozen Foods,Southeast,0,49,0,48,7.27,0.05,Rainy,0,6.41,Spring
2026-04-02,S002,P0009,Personal Care,Southeast,1171,40,0,39,8.09,0.2,Windy,0,9.12,Spring
